LIABILITIES          ID                   Segment                           Amount       Rate  Base Rate     Spread    Rate Type  Repricing   Orig. Mat.  Resid. Mat.
======================================================================================================================================================
                     nmd_retail_current_000001 Retail Current (NMD)               28200      2.06%      3.98%     -1.92%      Managed        O/N          0.0          0.0
                     term_deposit_1705    Term Deposit                          22      3.07%      3.54%     -0.47%        Fixed    At Mat.          2.0         1.19
                     term_deposit_1706    Term Deposit                          51      3.37%      3.62%     -0.25%        Fixed    At Mat.          1.0         0.71
                     term_deposit_1707    Term Deposit                          10      3.23%      3.75%     -0.52%        Fixed    At Mat.          0.5         0.32
                     term_deposit_1708    Term Deposit                          33      3.15%      3.62%     -0.47%        Fixed    At Mat.          1.0         0.97
                     term_deposit_1709    Term Deposit                          20      3.15%      3.55%     -0.40%        Fixed    At Mat.          3.0         2.14
                     term_deposit_1710    Term Deposit                          29      3.02%      3.62%     -0.60%        Fixed    At Mat.          1.0         0.88
                     term_deposit_1711    Term Deposit                          15      3.03%      3.62%     -0.59%        Fixed    At Mat.          1.0         0.79
                     term_deposit_1712    Term Deposit                          37      3.05%      3.67%     -0.62%        Fixed    At Mat.          5.0         2.38
                     term_deposit_1713    Term Deposit                          23      3.14%      3.62%     -0.48%        Fixed    At Mat.          1.0          0.7
                     term_deposit_1714    Term Deposit                          13      2.78%      3.54%     -0.76%        Fixed    At Mat.          2.0         1.87
                     term_deposit_1715    Term Deposit                          19      3.41%      3.75%     -0.34%        Fixed    At Mat.          0.5         0.29
                     term_deposit_1716    Term Deposit                          17      2.96%      3.62%     -0.66%        Fixed    At Mat.          1.0         0.84
                     term_deposit_1717    Term Deposit                          26      3.01%      3.55%     -0.54%        Fixed    At Mat.          3.0         1.77
                     term_deposit_1718    Term Deposit                          10      2.99%      3.67%     -0.68%        Fixed    At Mat.          5.0         3.31
                     term_deposit_1719    Term Deposit                          19      3.12%      3.62%     -0.50%        Fixed    At Mat.          1.0         0.61
                     term_deposit_1720    Term Deposit                          24      2.96%      3.62%     -0.66%        Fixed    At Mat.          1.0         0.88
                     term_deposit_1721    Term Deposit                          20      3.31%      3.62%     -0.31%        Fixed    At Mat.          1.0         0.75
                     term_deposit_1722    Term Deposit                          43      3.23%      3.67%     -0.44%        Fixed    At Mat.          5.0         3.33
                     term_deposit_1723    Term Deposit                          31      3.11%      3.81%     -0.70%        Fixed    At Mat.         0.25         0.19
                     term_deposit_1724    Term Deposit                          19      3.56%      3.81%     -0.25%        Fixed    At Mat.         0.25         0.23
                     term_deposit_1725    Term Deposit                          22      3.62%      3.75%     -0.13%        Fixed    At Mat.          0.5         0.35
                     term_deposit_1726    Term Deposit                          23      3.12%      3.54%     -0.42%        Fixed    At Mat.          2.0         1.73
                     term_deposit_1727    Term Deposit                          25      3.11%      3.62%     -0.51%        Fixed    At Mat.          1.0         0.63
                     term_deposit_1728    Term Deposit                           6      3.27%      3.67%     -0.40%        Fixed    At Mat.          5.0         3.28
                     term_deposit_1729    Term Deposit                          16      3.06%      3.54%     -0.48%        Fixed    At Mat.          2.0         1.81
